enrollment_id,customer_id,product_id,enrollment_date,initial_investment,contribution_frequency,monthly_contribution,advisor_id,channel,status
ENR0001300,CUS000663,PRD0008,2021-05-20,2436.84,Quarterly,116.97,ADV0011,Phone,Active
ENR0001301,CUS000664,PRD0001,2024-02-29,3807.44,Bi-annual,456.89,ADV0037,Phone,Active
ENR0001302,CUS000664,PRD0011,2024-02-29,2985.31,Quarterly,179.12,ADV0004,Mobile App,Active
ENR0001303,CUS000665,PRD0014,2024-08-20,161312.14,Annual,154859.66,ADV0007,Mobile App,Active
ENR0001304,CUS000665,PRD0009,2024-08-20,10154.88,One-time,0,ADV0048,In-person,Active
ENR0001305,CUS000665,PRD0005,2024-08-20,164833.76,Annual,158240.41,ADV0012,In-person,Active
ENR0001306,CUS000666,PRD0004,2022-11-23,8456.5,One-time,0,ADV0012,Phone,Active
ENR0001307,CUS000666,PRD0012,2022-11-23,19671.74,Quarterly,2832.73,ADV0009,Phone,Active
ENR0001308,CUS000666,PRD0005,2022-11-23,99907.25,Monthly,4795.55,ADV0047,Mobile App,Active
ENR0001309,CUS000667,PRD0004,2024-05-03,6382.75,Monthly,204.25,ADV0037,Web,Active
ENR0001310,CUS000668,PRD0014,2020-10-18,50886.72,Annual,9770.25,ADV0007,In-person,Active
ENR0001311,CUS000669,PRD0003,2023-11-26,25864.71,Monthly,620.75,ADV0024,Mobile App,Active
ENR0001312,CUS000670,PRD0011,2023-12-30,13304.96,Quarterly,3193.19,ADV0042,Web,Active
ENR0001313,CUS000670,PRD0009,2023-12-30,14959.61,Quarterly,3590.31,ADV0021,Mobile App,Active
ENR0001314,CUS000670,PRD0015,2023-12-30,172494.1,Bi-annual,82797.17,ADV0012,Web,Active
ENR0001315,CUS000670,PRD0005,2023-12-30,106140.46,Monthly,8491.24,ADV0021,Phone,Active
ENR0001316,CUS000670,PRD0008,2023-12-30,11307.23,Bi-annual,5427.47,ADV0006,Web,Active
ENR0001317,CUS000671,PRD0013,2020-09-10,3683.08,One-time,0,ADV0005,In-person,Active
ENR0001318,CUS000671,PRD0001,2020-09-10,3257.99,Quarterly,156.38,ADV0029,In-person,Active
ENR0001319,CUS000672,PRD0007,2022-11-13,23209.17,Quarterly,3342.12,ADV0029,Phone,Active
ENR0001320,CUS000672,PRD0005,2022-11-13,89050.39,Annual,51293.03,ADV0025,Web,Active
ENR0001321,CUS000673,PRD0005,2023-03-04,137083.41,Bi-annual,52640.03,ADV0048,In-person,Active
ENR0001322,CUS000673,PRD0012,2023-03-04,34928.06,Monthly,2235.4,ADV0048,Phone,Active
ENR0001323,CUS000674,PRD0015,2021-09-25,76968.8,Quarterly,9236.26,ADV0049,Phone,Active
ENR0001324,CUS000675,PRD0009,2021-02-19,2298.19,Monthly,55.16,ADV0021,In-person,Active
ENR0001325,CUS000675,PRD0001,2021-02-19,3919.88,Monthly,94.08,ADV0031,Web,Active
ENR0001326,CUS000676,PRD0005,2020-01-12,71242.43,Bi-annual,17098.18,ADV0038,Mobile App,Active
ENR0001327,CUS000676,PRD0012,2020-01-12,16698.36,One-time,0,ADV0037,Phone,Active
ENR0001328,CUS000676,PRD0013,2020-01-12,6899.61,One-time,0,ADV0013,In-person,Active
ENR0001329,CUS000677,PRD0014,2022-06-23,40084.44,Annual,11544.32,ADV0049,Mobile App,Active
ENR0001330,CUS000678,PRD0004,2020-10-30,4893.75,Monthly,68.51,ADV0045,Web,Active
ENR0001331,CUS000678,PRD0007,2020-10-30,12313.04,Monthly,172.38,ADV0014,Phone,Active
ENR0001332,CUS000679,PRD0011,2020-06-28,3979.55,One-time,0,ADV0029,Phone,Active
ENR0001333,CUS000680,PRD0004,2024-03-14,3427.19,Monthly,54.84,ADV0017,Mobile App,Active
ENR0001334,CUS000681,PRD0005,2024-08-06,41075.48,Annual,7886.49,ADV0014,Web,Active
ENR0001335,CUS000682,PRD0002,2021-07-16,22567.7,One-time,0,ADV0035,Phone,Active
ENR0001336,CUS000683,PRD0008,2024-02-03,24657.2,Monthly,2761.61,ADV0042,Phone,Active
ENR0001337,CUS000683,PRD0012,2024-02-03,71828.89,Bi-annual,48269.02,ADV0012,Web,Active
ENR0001338,CUS000683,PRD0005,2024-02-03,384962.21,Bi-annual,258694.61,ADV0012,Mobile App,Active
ENR0001339,CUS000684,PRD0013,2021-10-10,3890.72,Quarterly,280.13,ADV0002,Phone,Active
ENR0001340,CUS000684,PRD0008,2021-10-10,3334.6,Quarterly,240.09,ADV0012,Phone,Active
ENR0001341,CUS000685,PRD0012,2023-07-18,5896.96,Quarterly,353.82,ADV0013,Mobile App,Active
ENR0001342,CUS000686,PRD0011,2020-01-04,2898.93,One-time,0,ADV0009,Web,Active
ENR0001343,CUS000687,PRD0011,2022-04-29,3760.33,Bi-annual,360.99,ADV0044,Phone,Active
ENR0001344,CUS000687,PRD0013,2022-04-29,4584.05,Quarterly,220.03,ADV0031,Phone,Active
ENR0001345,CUS000688,PRD0001,2023-11-14,2937.74,Annual,846.07,ADV0007,Web,Active
ENR0001346,CUS000688,PRD0009,2023-11-14,2423.57,Quarterly,174.5,ADV0027,Web,Active
ENR0001347,CUS000689,PRD0014,2020-08-21,102821.82,One-time,0,ADV0044,In-person,Active
ENR0001348,CUS000689,PRD0003,2020-09-02,56591.65,Quarterly,5432.8,ADV0039,Phone,Active
ENR0001349,CUS000689,PRD0005,2020-08-21,97680.91,Annual,37509.47,ADV0012,In-person,Active
ENR0001350,CUS000690,PRD0006,2021-02-01,8031.41,Monthly,128.5,ADV0013,In-person,Active
ENR0001351,CUS000690,PRD0005,2021-02-01,44313.95,Annual,8508.28,ADV0006,Phone,Active
ENR0001352,CUS000691,PRD0015,2022-09-13,31613.77,One-time,0,ADV0008,In-person,Active
ENR0001353,CUS000692,PRD0010,2020-04-24,36334.09,Monthly,1162.69,ADV0034,Phone,Active
ENR0001354,CUS000692,PRD0012,2020-04-24,17989.43,Quarterly,1726.99,ADV0004,Phone,Active
ENR0001355,CUS000692,PRD0014,2020-04-24,74489.68,One-time,0,ADV0006,Phone,Active
ENR0001356,CUS000693,PRD0005,2023-11-04,38722.69,Quarterly,2323.36,ADV0003,Web,Active
ENR0001357,CUS000693,PRD0006,2023-11-04,5698.56,Quarterly,341.91,ADV0045,Phone,Active
ENR0001358,CUS000694,PRD0008,2022-02-07,6883.68,One-time,0,ADV0006,In-person,Active
ENR0001359,CUS000694,PRD0002,2022-02-07,36522.48,Bi-annual,8765.4,ADV0022,Web,Active
ENR0001360,CUS000694,PRD0007,2022-02-07,35600.95,Monthly,1424.04,ADV0047,Mobile App,Active
ENR0001361,CUS000695,PRD0013,2024-05-21,8710.99,One-time,0,ADV0006,Web,Active
ENR0001362,CUS000696,PRD0013,2021-05-01,3597.45,One-time,0,ADV0042,Web,Active
ENR0001363,CUS000696,PRD0002,2021-05-01,21490.32,Bi-annual,1805.19,ADV0021,Web,Active
ENR0001364,CUS000697,PRD0013,2024-05-26,3152.01,Monthly,44.13,ADV0035,In-person,Active
ENR0001365,CUS000697,PRD0005,2024-05-26,32179.6,One-time,0,ADV0050,Web,Active
ENR0001366,CUS000698,PRD0009,2020-11-11,3576.62,Bi-annual,343.36,ADV0025,In-person,Active
ENR0001367,CUS000698,PRD0010,2020-11-11,14673.13,Monthly,234.77,ADV0039,Mobile App,Active
ENR0001368,CUS000699,PRD0007,2020-07-20,26907.04,Bi-annual,4520.38,ADV0006,In-person,Active
ENR0001369,CUS000700,PRD0007,2024-01-01,44917.69,Annual,43120.99,ADV0006,Phone,Active
ENR0001370,CUS000700,PRD0015,2024-01-01,238880.1,Bi-annual,114662.45,ADV0014,Mobile App,Active
ENR0001371,CUS000700,PRD0010,2024-01-01,72863.13,One-time,0,ADV0035,Phone,Active
ENR0001372,CUS000701,PRD0001,2020-04-04,3019.79,Annual,724.75,ADV0039,In-person,Active
ENR0001373,CUS000701,PRD0007,2020-04-04,16180.91,Monthly,323.62,ADV0050,Phone,Active
ENR0001374,CUS000702,PRD0002,2021-03-05,13258.9,Monthly,318.21,ADV0008,In-person,Active
ENR0001375,CUS000703,PRD0015,2021-07-12,46673.8,One-time,0,ADV0048,Mobile App,Active
ENR0001376,CUS000704,PRD0009,2021-12-18,3896.89,Annual,1122.3,ADV0016,In-person,Active
ENR0001377,CUS000705,PRD0013,2021-09-29,8238.71,Annual,2768.21,ADV0018,Web,Active
ENR0001378,CUS000705,PRD0004,2021-09-29,5707.5,Annual,1917.72,ADV0040,Phone,Active
ENR0001379,CUS000705,PRD0009,2021-09-29,6086.89,Bi-annual,1022.6,ADV0027,Web,Active
ENR0001380,CUS000706,PRD0015,2023-10-15,42593.99,Quarterly,2555.64,ADV0024,In-person,Active
ENR0001381,CUS000707,PRD0002,2023-04-28,32739.63,Bi-annual,6286.01,ADV0006,Phone,Active
ENR0001382,CUS000708,PRD0005,2021-02-09,69494.04,Bi-annual,20014.28,ADV0049,In-person,Active
ENR0001383,CUS000708,PRD0011,2021-02-09,7465.09,Monthly,358.32,ADV0012,Phone,Active
ENR0001384,CUS000709,PRD0006,2024-07-01,25876.66,Monthly,1449.09,ADV0014,Mobile App,Active
ENR0001385,CUS000709,PRD0009,2024-07-01,10461.84,Bi-annual,3515.18,ADV0020,Web,Active
ENR0001386,CUS000709,PRD0011,2024-07-01,14176.3,Monthly,793.87,ADV0033,Web,Active
ENR0001387,CUS000709,PRD0003,2024-07-01,109824.94,Bi-annual,36901.18,ADV0033,Phone,Active
ENR0001388,CUS000710,PRD0010,2021-04-03,16971.91,Bi-annual,2036.63,ADV0003,Web,Active
ENR0001389,CUS000710,PRD0014,2021-04-03,59793.78,Bi-annual,7175.25,ADV0016,Web,Active
ENR0001390,CUS000711,PRD0013,2023-09-24,4559.84,Quarterly,218.87,ADV0034,In-person,Active
ENR0001391,CUS000712,PRD0007,2021-12-20,17284.51,Quarterly,1244.48,ADV0007,Mobile App,Active
ENR0001392,CUS000713,PRD0008,2022-04-10,4495.12,Monthly,179.8,ADV0039,Phone,Active
ENR0001393,CUS000713,PRD0012,2022-04-10,15933.18,Quarterly,1911.98,ADV0032,Mobile App,Active
ENR0001394,CUS000713,PRD0013,2022-04-10,8220.14,Quarterly,986.42,ADV0003,Phone,Active
ENR0001395,CUS000714,PRD0002,2022-12-27,23976.63,One-time,0,ADV0049,In-person,Active
ENR0001396,CUS000715,PRD0002,2022-02-25,24509.25,Annual,4705.78,ADV0050,Phone,Active
ENR0001397,CUS000715,PRD0008,2022-02-25,2021.34,Quarterly,97.02,ADV0014,Phone,Active
ENR0001398,CUS000716,PRD0006,2021-12-01,8893.17,Monthly,177.86,ADV0036,Web,Active
ENR0001399,CUS000717,PRD0012,2023-05-05,6886.46,Annual,1156.92,ADV0041,In-person,Active
ENR0001400,CUS000718,PRD0005,2020-08-10,55985.05,Annual,18810.98,ADV0001,Phone,Active
ENR0001401,CUS000718,PRD0014,2020-08-10,83505.68,One-time,0,ADV0023,Web,Active
ENR0001402,CUS000718,PRD0010,2020-08-10,21525.04,One-time,0,ADV0005,In-person,Active
ENR0001403,CUS000719,PRD0009,2024-07-31,2584.49,Quarterly,108.55,ADV0026,Mobile App,Active
ENR0001404,CUS000720,PRD0010,2022-07-16,11392.94,Annual,2187.44,ADV0013,Phone,Active
ENR0001405,CUS000721,PRD0010,2021-10-10,16019.65,Quarterly,1153.41,ADV0005,Mobile App,Active
ENR0001406,CUS000722,PRD0006,2023-04-08,5383.72,Bi-annual,516.84,ADV0003,In-person,Active
ENR0001407,CUS000722,PRD0007,2023-04-08,11300.52,One-time,0,ADV0027,Phone,Active
ENR0001408,CUS000723,PRD0011,2020-04-18,3556.04,Bi-annual,341.38,ADV0016,In-person,Active
ENR0001409,CUS000723,PRD0001,2020-04-18,3571.67,Monthly,57.15,ADV0034,Phone,Active
ENR0001410,CUS000724,PRD0007,2023-04-23,17803.07,Monthly,356.06,ADV0003,Phone,Active
ENR0001411,CUS000725,PRD0006,2023-09-18,6952.95,One-time,0,ADV0006,Phone,Active
ENR0001412,CUS000726,PRD0003,2023-10-04,21834.43,Bi-annual,1834.09,ADV0048,Web,Active
ENR0001413,CUS000726,PRD0011,2023-10-04,3535.19,Bi-annual,296.96,ADV0022,Mobile App,Active
ENR0001414,CUS000727,PRD0007,2020-10-05,15720.42,Annual,4527.48,ADV0041,In-person,Active
ENR0001415,CUS000728,PRD0010,2022-05-18,12108.59,One-time,0,ADV0017,Phone,Active
ENR0001416,CUS000729,PRD0004,2023-03-29,3260.02,One-time,0,ADV0001,In-person,Active
ENR0001417,CUS000730,PRD0006,2023-03-26,6492.2,Annual,1246.5,ADV0043,Phone,Active
ENR0001418,CUS000731,PRD0001,2020-06-12,3084.37,Bi-annual,296.1,ADV0040,Phone,Active
ENR0001419,CUS000731,PRD0004,2020-06-12,2756.19,Bi-annual,264.59,ADV0029,Phone,Active
ENR0001420,CUS000732,PRD0009,2023-06-03,2736.49,One-time,0,ADV0038,In-person,Active
ENR0001421,CUS000733,PRD0010,2021-12-04,19349.62,Annual,3715.13,ADV0017,Phone,Active
ENR0001422,CUS000733,PRD0003,2021-12-04,21042.83,One-time,0,ADV0046,In-person,Active
ENR0001423,CUS000734,PRD0014,2024-06-22,49703.14,One-time,0,ADV0042,In-person,Active
ENR0001424,CUS000734,PRD0013,2024-06-22,2724.14,One-time,0,ADV0019,Mobile App,Active
ENR0001425,CUS000735,PRD0011,2023-02-28,2496.4,Bi-annual,239.65,ADV0037,Web,Active
ENR0001426,CUS000735,PRD0010,2023-02-28,17723.0,Bi-annual,1701.41,ADV0037,Phone,Active
ENR0001427,CUS000736,PRD0015,2021-08-20,71422.54,Quarterly,6856.56,ADV0050,Phone,Active
ENR0001428,CUS000737,PRD0013,2024-05-24,4440.67,Annual,1278.91,ADV0026,Phone,Active
ENR0001429,CUS000737,PRD0003,2024-05-24,21117.29,Monthly,506.81,ADV0036,In-person,Active
ENR0001430,CUS000738,PRD0008,2023-05-21,3527.58,Monthly,84.66,ADV0042,Phone,Active
ENR0001431,CUS000739,PRD0009,2023-12-06,2456.22,One-time,0,ADV0015,Mobile App,Active
ENR0001432,CUS000739,PRD0012,2023-12-06,8250.95,One-time,0,ADV0009,Phone,Active
ENR0001433,CUS000740,PRD0014,2024-08-09,56917.52,Annual,13660.21,ADV0043,Web,Active
ENR0001434,CUS000740,PRD0001,2024-08-09,4755.62,One-time,0,ADV0040,Web,Active
ENR0001435,CUS000741,PRD0007,2020-12-08,15905.12,Bi-annual,2290.34,ADV0035,In-person,Active
ENR0001436,CUS000742,PRD0002,2022-08-08,19382.67,One-time,0,ADV0025,Web,Active
ENR0001437,CUS000742,PRD0013,2022-08-08,4808.65,Quarterly,201.96,ADV0001,In-person,Active
ENR0001438,CUS000743,PRD0011,2022-03-09,3661.23,Quarterly,263.61,ADV0050,Mobile App,Active
ENR0001439,CUS000744,PRD0006,2021-10-08,61658.72,Quarterly,29596.19,ADV0020,In-person,Active
ENR0001440,CUS000744,PRD0013,2021-10-08,36995.27,Bi-annual,35515.46,ADV0033,Phone,Active
ENR0001441,CUS000744,PRD0002,2021-10-08,183253.0,Quarterly,87961.44,ADV0042,Phone,Active
ENR0001442,CUS000744,PRD0005,2021-10-08,201302.67,One-time,0,ADV0042,In-person,Active
ENR0001443,CUS000744,PRD0004,2021-10-08,21252.1,Monthly,3400.34,ADV0012,In-person,Active
ENR0001444,CUS000744,PRD0012,2021-10-08,60155.97,Monthly,9624.96,ADV0012,In-person,Active
ENR0001445,CUS000744,PRD0007,2021-10-08,145884.84,Monthly,23341.57,ADV0012,In-person,Active
ENR0001446,CUS000745,PRD0001,2022-06-03,6396.24,Bi-annual,1228.08,ADV0041,In-person,Active
ENR0001447,CUS000745,PRD0010,2022-06-03,21086.47,Annual,8097.2,ADV0050,Phone,Active
ENR0001448,CUS000745,PRD0011,2022-06-03,7487.36,Annual,2875.15,ADV0042,Phone,Active
ENR0001449,CUS000746,PRD0012,2023-04-11,6841.81,Bi-annual,821.02,ADV0018,Mobile App,Active
ENR0001450,CUS000747,PRD0008,2023-10-19,5126.0,Quarterly,615.12,ADV0004,In-person,Active
ENR0001451,CUS000747,PRD0010,2023-10-19,37708.71,Annual,18100.18,ADV0049,Phone,Active
ENR0001452,CUS000748,PRD0006,2020-01-25,5097.31,Monthly,81.56,ADV0048,In-person,Active
ENR0001453,CUS000749,PRD0015,2021-05-30,59459.47,One-time,0,ADV0045,Phone,Active
ENR0001454,CUS000749,PRD0001,2021-05-30,4422.78,Bi-annual,424.59,ADV0002,In-person,Active
ENR0001455,CUS000750,PRD0004,2023-07-30,2996.1,Annual,575.25,ADV0015,Web,Active
ENR0001456,CUS000751,PRD0006,2023-08-19,9653.06,Quarterly,695.02,ADV0023,In-person,Active
ENR0001457,CUS000751,PRD0012,2023-08-19,5543.57,One-time,0,ADV0006,Phone,Active
ENR0001458,CUS000752,PRD0011,2020-06-04,4406.63,One-time,0,ADV0011,Web,Active
ENR0001459,CUS000753,PRD0013,2024-05-17,3554.75,One-time,0,ADV0043,Mobile App,Active
ENR0001460,CUS000754,PRD0009,2024-07-22,3952.87,Annual,948.69,ADV0008,Mobile App,Active
ENR0001461,CUS000754,PRD0010,2024-07-22,10743.36,One-time,0,ADV0019,Web,Active
ENR0001462,CUS000755,PRD0014,2022-10-04,47364.2,Monthly,663.1,ADV0010,In-person,Active
ENR0001463,CUS000756,PRD0014,2024-01-05,32835.49,Bi-annual,3152.21,ADV0019,Phone,Active
ENR0001464,CUS000757,PRD0004,2020-02-08,14703.98,Monthly,941.05,ADV0006,In-person,Active
ENR0001465,CUS000757,PRD0011,2020-02-08,13338.21,Quarterly,2560.94,ADV0006,Web,Active
ENR0001466,CUS000757,PRD0005,2020-02-08,163906.25,Annual,125880.0,ADV0007,Phone,Active
ENR0001467,CUS000757,PRD0002,2020-02-08,55116.9,Quarterly,10582.44,ADV0020,In-person,Active
ENR0001468,CUS000757,PRD0007,2020-02-08,46864.78,One-time,0,ADV0033,In-person,Active
ENR0001469,CUS000758,PRD0004,2023-12-04,3565.05,Quarterly,213.9,ADV0035,Web,Active
ENR0001470,CUS000758,PRD0013,2023-12-04,4620.19,Quarterly,277.21,ADV0035,In-person,Active
ENR0001471,CUS000759,PRD0001,2022-04-07,6144.54,Annual,3539.26,ADV0048,Mobile App,Active
ENR0001472,CUS000759,PRD0006,2022-04-07,14027.81,Monthly,673.34,ADV0030,Phone,Active
ENR0001473,CUS000760,PRD0014,2024-08-02,74157.0,Annual,28476.29,ADV0034,Phone,Active
ENR0001474,CUS000760,PRD0008,2024-08-02,7440.4,Monthly,238.09,ADV0024,In-person,Active
ENR0001475,CUS000761,PRD0003,2023-07-18,159346.87,Quarterly,76486.5,ADV0012,In-person,Active
ENR0001476,CUS000761,PRD0002,2023-07-18,101483.22,Bi-annual,97423.89,ADV0020,Phone,Active
ENR0001477,CUS000761,PRD0011,2023-07-18,26987.96,Annual,51816.88,ADV0020,Web,Active
ENR0001478,CUS000761,PRD0015,2023-07-18,365480.99,Quarterly,175430.88,ADV0012,Phone,Active
ENR0001479,CUS000761,PRD0012,2023-07-18,53095.7,Annual,101943.75,ADV0042,Phone,Active
ENR0001480,CUS000761,PRD0004,2023-07-18,31150.53,One-time,0,ADV0033,Mobile App,Active
ENR0001481,CUS000761,PRD0006,2023-07-18,64937.48,One-time,0,ADV0006,Phone,Active
ENR0001482,CUS000762,PRD0003,2024-04-06,56765.3,Monthly,1816.49,ADV0022,Phone,Active
ENR0001483,CUS000763,PRD0014,2021-09-04,118500.56,One-time,0,ADV0046,In-person,Active
ENR0001484,CUS000763,PRD0009,2021-09-04,6593.48,Bi-annual,1898.92,ADV0039,Phone,Active
ENR0001485,CUS000763,PRD0007,2021-09-04,32945.42,Bi-annual,9488.28,ADV0023,In-person,Active
ENR0001486,CUS000764,PRD0012,2022-06-15,16548.33,Monthly,529.55,ADV0023,Phone,Active
ENR0001487,CUS000765,PRD0007,2020-05-09,29552.03,One-time,0,ADV0050,Phone,Active
ENR0001488,CUS000765,PRD0008,2020-05-09,4104.87,One-time,0,ADV0029,Phone,Active
ENR0001489,CUS000765,PRD0015,2020-05-09,117811.42,Monthly,4712.46,ADV0047,In-person,Active
ENR0001490,CUS000766,PRD0010,2020-02-03,14924.71,One-time,0,ADV0010,In-person,Active
ENR0001491,CUS000766,PRD0009,2020-02-03,3011.61,Quarterly,144.56,ADV0009,Phone,Active
ENR0001492,CUS000767,PRD0012,2023-09-01,17905.28,One-time,0,ADV0021,Phone,Active
ENR0001493,CUS000767,PRD0001,2023-09-01,6992.97,Quarterly,839.16,ADV0044,Phone,Active
ENR0001494,CUS000768,PRD0001,2020-03-16,6346.64,Monthly,203.09,ADV0043,In-person,Active
ENR0001495,CUS000768,PRD0012,2020-03-16,17555.67,Annual,6741.38,ADV0025,In-person,Active
ENR0001496,CUS000769,PRD0010,2023-08-21,10306.34,Monthly,247.35,ADV0011,Web,Active
ENR0001497,CUS000769,PRD0001,2023-08-21,4445.95,Bi-annual,640.22,ADV0024,Web,Active
ENR0001498,CUS000770,PRD0007,2020-12-15,27881.34,Quarterly,3345.76,ADV0023,In-person,Active
ENR0001499,CUS000770,PRD0008,2020-12-15,4742.76,Quarterly,569.13,ADV0041,In-person,Active
ENR0001500,CUS000770,PRD0010,2020-12-15,35790.7,Quarterly,4294.88,ADV0013,Phone,Active
ENR0001501,CUS000771,PRD0007,2021-02-19,12607.28,Bi-annual,1059.01,ADV0012,In-person,Active
ENR0001502,CUS000771,PRD0003,2021-02-19,25836.31,Annual,4340.5,ADV0012,In-person,Active
ENR0001503,CUS000772,PRD0003,2023-03-25,17577.86,One-time,0,ADV0015,Phone,Active
ENR0001504,CUS000772,PRD0010,2023-03-25,13433.25,One-time,0,ADV0044,Phone,Active
ENR0001505,CUS000773,PRD0009,2020-09-04,3421.23,Bi-annual,410.55,ADV0024,Mobile App,Active
ENR0001506,CUS000774,PRD0007,2023-04-06,15586.85,Monthly,311.74,ADV0040,Mobile App,Active
ENR0001507,CUS000774,PRD0014,2023-04-06,53190.1,Bi-annual,6382.81,ADV0017,Web,Active
ENR0001508,CUS000775,PRD0011,2022-09-24,2239.96,One-time,0,ADV0037,Web,Active
ENR0001509,CUS000775,PRD0010,2022-09-24,19138.8,One-time,0,ADV0031,Web,Active
ENR0001510,CUS000776,PRD0014,2024-07-11,94918.62,Bi-annual,27336.56,ADV0003,Mobile App,Active
ENR0001511,CUS000776,PRD0012,2024-07-11,12101.86,Bi-annual,3485.34,ADV0006,Mobile App,Active
ENR0001512,CUS000776,PRD0006,2024-07-11,11075.23,Bi-annual,3189.67,ADV0013,Web,Active
ENR0001513,CUS000777,PRD0010,2022-04-23,18175.39,Annual,4362.09,ADV0047,Phone,Active
ENR0001514,CUS000777,PRD0004,2022-04-23,3095.37,Annual,742.89,ADV0029,Phone,Active
ENR0001515,CUS000778,PRD0010,2023-06-07,135770.07,Monthly,17378.57,ADV0006,Phone,Active
ENR0001516,CUS000778,PRD0005,2023-06-07,207038.44,Bi-annual,159005.52,ADV0048,Phone,Active
ENR0001517,CUS000778,PRD0003,2023-06-07,203529.46,One-time,0,ADV0042,Phone,Active
ENR0001518,CUS000779,PRD0001,2022-12-21,30535.66,Bi-annual,20519.96,ADV0042,Web,Active
ENR0001519,CUS000779,PRD0005,2022-12-21,387034.8,One-time,0,ADV0042,Mobile App,Active
ENR0001520,CUS000779,PRD0006,2022-12-21,74561.38,One-time,0,ADV0020,Mobile App,Active
ENR0001521,CUS000779,PRD0003,2022-12-21,184669.79,Bi-annual,124098.1,ADV0006,Phone,Active
ENR0001522,CUS000779,PRD0004,2022-12-21,29854.24,Bi-annual,20062.05,ADV0020,Mobile App,Active
ENR0001523,CUS000779,PRD0009,2022-12-21,24661.59,Bi-annual,16572.59,ADV0033,In-person,Active
ENR0001524,CUS000780,PRD0013,2023-07-06,9207.88,Bi-annual,2651.87,ADV0012,In-person,Active
ENR0001525,CUS000780,PRD0012,2023-07-06,19580.05,Monthly,939.84,ADV0006,In-person,Active
ENR0001526,CUS000781,PRD0001,2022-08-29,4831.44,Monthly,77.3,ADV0003,Mobile App,Active
ENR0001527,CUS000781,PRD0003,2022-08-29,20587.55,Quarterly,988.2,ADV0038,Phone,Active
ENR0001528,CUS000782,PRD0004,2022-06-09,2827.82,Monthly,56.56,ADV0021,Phone,Active
ENR0001529,CUS000783,PRD0001,2020-12-26,3309.94,Annual,635.51,ADV0003,In-person,Active
ENR0001530,CUS000784,PRD0011,2023-04-28,2200.74,Bi-annual,316.91,ADV0019,In-person,Active
ENR0001531,CUS000785,PRD0010,2020-07-19,19951.0,Annual,4788.24,ADV0010,Phone,Active
ENR0001532,CUS000785,PRD0015,2020-07-19,42692.17,Annual,10246.12,ADV0047,In-person,Active
ENR0001533,CUS000786,PRD0012,2020-04-21,27325.88,One-time,0,ADV0006,In-person,Active
ENR0001534,CUS000786,PRD0001,2020-04-21,12091.51,Monthly,967.32,ADV0025,Web,Active
ENR0001535,CUS000786,PRD0003,2020-09-02,102453.95,Monthly,8196.32,ADV0006,Web,Active
ENR0001536,CUS000787,PRD0004,2022-07-26,8032.9,Monthly,321.32,ADV0041,Web,Active
ENR0001537,CUS000788,PRD0007,2023-03-10,17382.96,Monthly,243.36,ADV0034,Mobile App,Active
ENR0001538,CUS000789,PRD0003,2021-03-26,80700.43,One-time,0,ADV0006,In-person,Active
ENR0001539,CUS000789,PRD0004,2021-03-26,15186.81,Monthly,971.96,ADV0014,Phone,Active
ENR0001540,CUS000789,PRD0012,2021-03-26,37997.03,Annual,29181.72,ADV0021,In-person,Active
ENR0001541,CUS000789,PRD0009,2021-03-26,12496.33,Bi-annual,4798.59,ADV0021,Phone,Active
ENR0001542,CUS000789,PRD0008,2021-03-26,14901.9,Monthly,953.72,ADV0033,Phone,Active
ENR0001543,CUS000790,PRD0007,2023-02-06,55699.82,One-time,0,ADV0006,Phone,Active
ENR0001544,CUS000790,PRD0011,2023-02-06,13163.36,Quarterly,3791.05,ADV0048,Phone,Active
ENR0001545,CUS000790,PRD0009,2023-02-06,9586.57,Quarterly,2760.93,ADV0007,Phone,Active
ENR0001546,CUS000790,PRD0004,2023-02-06,19566.91,Monthly,1878.42,ADV0033,Web,Active
ENR0001547,CUS000790,PRD0002,2023-02-06,78832.4,One-time,0,ADV0007,Mobile App,Active
ENR0001548,CUS000791,PRD0002,2021-07-25,21660.06,Bi-annual,3119.05,ADV0043,Phone,Active
ENR0001549,CUS000792,PRD0004,2023-04-26,12364.55,Quarterly,2967.49,ADV0033,Phone,Active
ENR0001550,CUS000792,PRD0009,2023-04-26,14314.81,One-time,0,ADV0042,Mobile App,Active
ENR0001551,CUS000792,PRD0014,2023-04-26,152013.39,Monthly,12161.07,ADV0021,In-person,Active
ENR0001552,CUS000792,PRD0003,2023-04-26,104226.9,Annual,100057.82,ADV0042,Mobile App,Active
ENR0001553,CUS000793,PRD0004,2024-02-11,7855.22,Bi-annual,1508.2,ADV0017,In-person,Active
ENR0001554,CUS000793,PRD0001,2024-02-11,8056.06,Monthly,257.79,ADV0012,In-person,Active
ENR0001555,CUS000794,PRD0003,2021-05-07,23565.65,Annual,5655.76,ADV0005,Mobile App,Active
ENR0001556,CUS000795,PRD0011,2021-05-04,7604.29,Annual,3650.06,ADV0049,In-person,Active
ENR0001557,CUS000796,PRD0004,2024-03-10,3725.82,Bi-annual,536.52,ADV0009,Phone,Active
ENR0001558,CUS000797,PRD0003,2022-01-28,30842.35,Monthly,863.59,ADV0009,In-person,Active
ENR0001559,CUS000798,PRD0009,2021-11-12,2376.88,Monthly,57.05,ADV0003,In-person,Active
ENR0001560,CUS000799,PRD0013,2020-06-14,7593.12,One-time,0,ADV0037,Phone,Active
